campaign_id,variant_id,symbol,test_run_id,rescue_attempt,source_config_path,run_dir,campaign_test_summary,terminal_stage,passed,profitable_combo_rate,profitable_combos,total_combinations,benchmark_passing_combos,top_net_profit,top_profit_factor,top_mar,top_trades_per_year,top_total_trades,top_failure_reason,fixed_config_core_trade_log,fixed_config_core_equity_curve
es_low_toxicity_orderflow_extension_fade,three_slot_down_extension_fade_long,ES,rescue1,parameter_space_rescue_1,campaigns/es_low_toxicity_orderflow_extension_fade/rescue_attempts/parameter_space_rescue_1/three_slot_down_extension_fade_long/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/rescue1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,False,0.0,0,81,0,-362.5,0.9584408139868157,-0.10104729939784839,49.97339616904835,75,min_total_net_profit;min_trades_per_year;max_consecutive_losses;preferred_min_total_trades,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,three_slot_down_extension_fade_long,ES,run1,none,campaigns/es_low_toxicity_orderflow_extension_fade/variants/three_slot_down_extension_fade_long/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/run1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/run1/campaign_test_summary.json,limited_core_grid_test,False,0.0,0,81,0,-1432.5,0.8714670255720054,-0.29195234270642123,67.81952761763065,104,min_total_net_profit,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_down_extension_fade_long/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,three_slot_up_extension_fade_short,ES,rescue1,parameter_space_rescue_1,campaigns/es_low_toxicity_orderflow_extension_fade/rescue_attempts/parameter_space_rescue_1/three_slot_up_extension_fade_short/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/rescue1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,False,0.2839506172839506,23,81,3,1426.25,1.1969958563535912,0.3531103679896602,54.299392039154206,81,,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,three_slot_up_extension_fade_short,ES,run1,none,campaigns/es_low_toxicity_orderflow_extension_fade/variants/three_slot_up_extension_fade_short/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/run1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/run1/campaign_test_summary.json,limited_core_grid_test,False,0.037037037037037035,3,81,0,1106.25,1.0672594619243045,0.20997775793391243,114.1484104198575,175,max_best_day_concentration,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/three_slot_up_extension_fade_short/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,two_slot_late_balanced_extension_fade,ES,rescue1,parameter_space_rescue_1,campaigns/es_low_toxicity_orderflow_extension_fade/rescue_attempts/parameter_space_rescue_1/two_slot_late_balanced_extension_fade/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/rescue1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,False,0.18518518518518517,15,81,0,1107.5,1.318018664752333,0.44252937313149454,24.949677827410365,36,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,two_slot_late_balanced_extension_fade,ES,run1,none,campaigns/es_low_toxicity_orderflow_extension_fade/variants/two_slot_late_balanced_extension_fade/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/run1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/run1/campaign_test_summary.json,limited_core_grid_test,False,0.0,0,81,0,-1005.0,0.8967377343950681,-0.22061240736350413,63.174030816197586,96,min_total_net_profit,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_late_balanced_extension_fade/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,two_slot_midday_balanced_extension_fade,ES,rescue1,parameter_space_rescue_1,campaigns/es_low_toxicity_orderflow_extension_fade/rescue_attempts/parameter_space_rescue_1/two_slot_midday_balanced_extension_fade/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/rescue1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,False,0.19753086419753085,16,81,0,1430.0,1.2104488594554819,0.4229436435347066,48.26338305866597,74,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,two_slot_midday_balanced_extension_fade,ES,run1,none,campaigns/es_low_toxicity_orderflow_extension_fade/variants/two_slot_midday_balanced_extension_fade/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/run1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/run1/campaign_test_summary.json,limited_core_grid_test,False,0.06172839506172839,5,81,0,1430.0,1.2104488594554819,0.4229436435347066,48.26338305866597,74,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_midday_balanced_extension_fade/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,two_slot_morning_balanced_extension_fade,ES,rescue1,parameter_space_rescue_1,campaigns/es_low_toxicity_orderflow_extension_fade/rescue_attempts/parameter_space_rescue_1/two_slot_morning_balanced_extension_fade/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/rescue1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,False,0.2716049382716049,22,81,0,1372.5,1.6551312649164678,0.8292858745708025,19.477681228425187,28,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_low_toxicity_orderflow_extension_fade,two_slot_morning_balanced_extension_fade,ES,run1,none,campaigns/es_low_toxicity_orderflow_extension_fade/variants/two_slot_morning_balanced_extension_fade/config.yaml,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/run1,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/run1/campaign_test_summary.json,limited_core_grid_test,False,0.0,0,81,0,-182.5,0.9873021395025222,-0.03587260570023579,100.26905008015548,154,min_total_net_profit,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_low_toxicity_orderflow_extension_fade/two_slot_morning_balanced_extension_fade/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
